,team,name,position,cap_hit,base_salary,signing_bonus,roster_bonus,option_bonus,workout_bonus,restructure_bonus,incentive_bonus
1633,los-angeles-rams,Van Jefferson,WR,"$1,785,361 ","$1,375,155 ","$410,206 ",0-,0-,0-,0-,0-
1634,los-angeles-rams,Coleman Shelton,G,"$1,750,000 ","$1,500,000 ","$250,000 ",0-,0-,0-,0-,0-
1635,los-angeles-rams,Steve Avila,G,"$1,682,311 ","$750,000 ","$932,311 ",0-,0-,0-,0-,0-
1636,los-angeles-rams,TuTu Atwell,WR,"$1,611,463 ","$1,197,154 ","$414,309 ",0-,0-,0-,0-,0-
1637,los-angeles-rams,Ernest Jones,ILB,"$1,305,232 ","$1,095,077 ","$210,155 ",0-,0-,0-,0-,0-
1638,los-angeles-rams,Brycen Hopkins,TE,"$1,173,283 ","$1,010,000 ","$163,283 ",0-,0-,0-,0-,0-
1639,los-angeles-rams,Logan Bruss,G,"$1,146,570 ","$934,314 ","$212,256 ",0-,0-,0-,0-,0-
1640,los-angeles-rams,Bobby Brown,DT,"$1,129,133 ","$940,000 ","$189,133 ",0-,0-,0-,0-,0-
1641,los-angeles-rams,Robert Rochell,CB,"$1,112,732 ","$940,000 ","$172,732 ",0-,0-,0-,0-,0-
1642,los-angeles-rams,Hunter Long,TE,"$1,111,701 ","$1,111,701 ",0-,0-,0-,0-,0-,0-
1643,los-angeles-rams,Tremayne Anchrum,G,"$1,028,873 ","$1,010,000 ","$18,873 ",0-,0-,0-,0-,0-
1644,los-angeles-rams,Byron Young,DE,"$1,010,303 ","$750,000 ","$260,303 ",0-,0-,0-,0-,0-
1645,los-angeles-rams,Tyler Johnson,WR,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1646,los-angeles-rams,Larrell Murchison,DT,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1647,los-angeles-rams,Decobie Durant,CB,"$996,085 ","$870,000 ","$126,085 ",0-,0-,0-,0-,0-
1648,los-angeles-rams,Kobie Turner,DT,"$980,268 ","$750,000 ","$230,268 ",0-,0-,0-,0-,0-
1649,los-angeles-rams,Ben Skowronek,WR,"$961,131 ","$940,000 ","$21,131 ",0-,0-,0-,0-,0-
1650,los-angeles-rams,Kyren Williams,RB,"$947,601 ","$870,000 ","$77,601 ",0-,0-,0-,0-,0-
1651,los-angeles-rams,Alaric Jackson,RT,"$946,667 ","$940,000 ","$6,667 ",0-,0-,0-,0-,0-
1652,los-angeles-rams,Demarcus Robinson,WR,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
1653,los-angeles-rams,Brett Rypien,QB,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1654,los-angeles-rams,Ahkello Witherspoon,CB,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1655,los-angeles-rams,Marquise Copeland,DT,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1656,los-angeles-rams,Mike Hoecht,DT,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1657,los-angeles-rams,Richard LeCount,S,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1658,los-angeles-rams,Christian Rozeboom,LB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1659,los-angeles-rams,Jonah Williams,DE,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1660,los-angeles-rams,Stetson Bennett,QB,"$924,785 ","$750,000 ","$174,785 ",0-,0-,0-,0-,0-
1661,los-angeles-rams,Derion Kendrick,CB,"$903,004 ","$870,000 ","$33,004 ",0-,0-,0-,0-,0-
1662,los-angeles-rams,Quentin Lake,S,"$903,004 ","$870,000 ","$33,004 ",0-,0-,0-,0-,0-
1663,los-angeles-rams,Daniel Hardy,DE,"$894,926 ","$870,000 ","$24,926 ",0-,0-,0-,0-,0-
1664,los-angeles-rams,Russ Yeast,S,"$889,252 ","$870,000 ","$19,252 ",0-,0-,0-,0-,0-
1665,los-angeles-rams,Jake Hummel,ILB,"$871,666 ","$870,000 ","$1,666 ",0-,0-,0-,0-,0-
1666,los-angeles-rams,A.J. Arcuri,T,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1667,los-angeles-rams,Earnest Brown,DE,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1668,los-angeles-rams,Shaun Jolly,CB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1669,los-angeles-rams,Nikola Kalinic,TE,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1670,los-angeles-rams,Lance McCutcheon,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1671,los-angeles-rams,Ronnie Rivers,RB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1672,los-angeles-rams,Keir Thomas,OLB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1673,los-angeles-rams,Zach Thomas,T,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1674,los-angeles-rams,Austin Trammell,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1675,los-angeles-rams,Sterling Weatherford,LB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1676,los-angeles-rams,Nick Hampton,OLB,"$824,776 ","$750,000 ","$74,776 ",0-,0-,0-,0-,0-
1677,los-angeles-rams,Davis Allen,TE,"$811,244 ","$750,000 ","$61,244 ",0-,0-,0-,0-,0-
1678,los-angeles-rams,Warren McClendon Jr.,T,"$811,244 ","$750,000 ","$61,244 ",0-,0-,0-,0-,0-
1679,los-angeles-rams,Puka Nacua,WR,"$811,244 ","$750,000 ","$61,244 ",0-,0-,0-,0-,0-
1680,los-angeles-rams,Tre'Vius Hodges-Tomlinson,CB,"$799,963 ","$750,000 ","$49,963 ",0-,0-,0-,0-,0-
1681,los-angeles-rams,Ochaun Mathis,DE,"$795,616 ","$750,000 ","$45,616 ",0-,0-,0-,0-,0-
1682,los-angeles-rams,Zach Evans,RB,"$783,334 ","$750,000 ","$33,334 ",0-,0-,0-,0-,0-
1683,los-angeles-rams,Ethan Evans,P,"$777,001 ","$750,000 ","$27,001 ",0-,0-,0-,0-,0-
1684,los-angeles-rams,Jason Taylor II,S,"$774,508 ","$750,000 ","$24,508 ",0-,0-,0-,0-,0-
1685,los-angeles-rams,Desjuan Johnson,DT,"$769,444 ","$750,000 ","$19,444 ",0-,0-,0-,0-,0-
1686,los-angeles-rams,Quindell Johnson,S,"$760,000 ","$750,000 ","$10,000 ",0-,0-,0-,0-,0-
1687,los-angeles-rams,Jordan Jones,CB,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
1688,los-angeles-rams,Timarcus Davis,CB,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1689,los-angeles-rams,Christian Sims,TE,"$752,333 ","$750,000 ","$2,333 ",0-,0-,0-,0-,0-
1690,los-angeles-rams,Sean Maginn,G,"$752,000 ","$750,000 ","$2,000 ",0-,0-,0-,0-,0-
1691,los-angeles-rams,Tanner Ingle,S,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1692,los-angeles-rams,Xavier Smith,WR,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1693,los-angeles-rams,Alex Ward,LS,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1694,los-angeles-rams,Ryan Smenda,LB,"$751,333 ","$750,000 ","$1,333 ",0-,0-,0-,0-,0-
1695,los-angeles-rams,Tyon Davis,CB,"$751,166 ","$750,000 ","$1,166 ",0-,0-,0-,0-,0-
1696,los-angeles-rams,Tanner Brown,K,"$751,000 ","$750,000 ","$1,000 ",0-,0-,0-,0-,0-
1697,los-angeles-rams,Mike Mcallister,C,"$750,333 ","$750,000 ",$333 ,0-,0-,0-,0-,0-
1698,los-angeles-rams,Kelechi Anyalebechi,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1699,los-angeles-rams,Braxton Burmeister,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1700,los-angeles-rams,T.J. Carter,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1701,los-angeles-rams,Vincent Gray,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1702,los-angeles-rams,Tyler Hudson,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1703,los-angeles-rams,Cameron McCutcheon,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1704,los-angeles-rams,Grant Miller,G,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1705,los-angeles-rams,Deandre Square,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1706,los-angeles-rams,Rashad Torrence,S,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1707,los-angeles-rams,Zach VanValkenburg,DE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1708,los-angeles-rams,Taron Vincent,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1709,los-angeles-rams,Dresser Winn,QB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1710,los-angeles-rams,Jaiden Woodbey,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1711,los-angeles-rams,Royce Freeman,RB,0-,0-,0-,0-,0-,0-,0-,0-
1712,miami-dolphins,Emmanuel Ogbah,DE,"$17,185,292 ","$15,000,000 ","$2,000,000 ","$185,292 ",0-,0-,0-,0-
1713,miami-dolphins,Tyreek Hill,WR,"$12,823,750 ","$1,165,000 ","$5,100,000 ",0-,0-,"$100,000 ","$6,208,750 ","$250,000 "
1714,miami-dolphins,Jerome Baker,ILB,"$12,516,111 ","$8,410,000 ","$3,125,000 ","$90,000 ",0-,"$25,000 ","$616,111 ","$250,000 "
1715,miami-dolphins,Christian Wilkins,DT,"$10,753,000 ","$10,753,000 ",0-,0-,0-,0-,0-,0-
1716,miami-dolphins,Xavien Howard,CB,"$10,071,281 ","$1,165,000 ","$4,154,000 ",0-,"$3,397,000 ","$100,000 ","$1,255,281 ",0-
1717,miami-dolphins,Tua Tagovailoa,QB,"$9,633,094 ","$1,010,000 ","$4,894,625 ","$3,728,469 ",0-,0-,0-,0-
1718,miami-dolphins,Terron Armstead,LT,"$9,238,456 ","$1,165,000 ","$2,400,000 ","$764,706 ",0-,0-,"$3,958,750 ","$950,000 "
1719,miami-dolphins,Connor Williams,C,"$8,375,000 ","$6,500,000 ","$1,375,000 ","$500,000 ",0-,0-,0-,0-
1720,miami-dolphins,Cedrick Wilson,WR,"$8,000,000 ","$7,000,000 ","$1,000,000 ",0-,0-,0-,0-,0-
1721,miami-dolphins,Bradley Chubb,OLB,"$7,541,489 ","$1,080,000 ","$2,697,489 ",0-,0-,"$100,000 ","$3,664,000 ",0-
1722,miami-dolphins,Jaylen Waddle,WR,"$7,387,090 ","$940,000 ","$4,264,726 ","$2,182,364 ",0-,0-,0-,0-
1723,miami-dolphins,Austin Jackson,RT,"$4,340,111 ","$2,470,048 ","$1,870,063 ",0-,0-,0-,0-,0-
1724,miami-dolphins,Robert Hunt,G,"$3,848,498 ","$2,992,000 ","$856,498 ",0-,0-,0-,0-,0-
1725,miami-dolphins,Jaelan Phillips,OLB,"$3,823,146 ","$1,934,382 ","$1,888,764 ",0-,0-,0-,0-,0-
1726,miami-dolphins,Jason Sanders,K,"$3,775,000 ","$3,375,000 ","$400,000 ",0-,0-,0-,0-,0-
1727,miami-dolphins,Alec Ingold,FB,"$3,730,000 ","$2,660,000 ","$750,000 ","$320,000 ",0-,0-,0-,0-
1728,miami-dolphins,Noah Igbinoghene,CB,"$3,580,885 ","$2,144,665 ","$1,436,220 ",0-,0-,0-,0-,0-
1729,miami-dolphins,Braxton Berrios,WR,"$3,500,000 ","$1,500,000 ","$1,500,000 ","$500,000 ",0-,0-,0-,0-
1730,miami-dolphins,Durham Smythe,TE,"$3,357,254 ","$1,080,000 ","$2,056,666 ","$220,588 ",0-,0-,0-,0-
1731,miami-dolphins,David Long,LB,"$3,290,000 ","$1,080,000 ","$2,210,000 ",0-,0-,0-,0-,0-
1732,miami-dolphins,Dan Feeney,G,"$3,250,000 ","$1,080,000 ","$2,045,000 ","$125,000 ",0-,0-,0-,0-
1733,miami-dolphins,Zach Sieler,DT,"$3,225,000 ","$2,500,000 ","$250,000 ","$450,000 ",0-,"$25,000 ",0-,0-
1734,miami-dolphins,Keion Crossen,CB,"$3,155,000 ","$2,865,000 ",0-,"$240,000 ",0-,"$50,000 ",0-,0-
1735,miami-dolphins,Brandon Jones,FS,"$3,019,017 ","$2,743,000 ","$276,017 ",0-,0-,0-,0-,0-
1736,miami-dolphins,Jalen Ramsey,CB,"$2,932,000 ","$1,165,000 ","$1,767,000 ",0-,0-,0-,0-,0-
1737,miami-dolphins,Mike White,QB,"$2,790,000 ","$1,080,000 ","$1,710,000 ",0-,0-,0-,0-,0-
1738,miami-dolphins,Andrew Van Ginkel,LB,"$2,650,000 ","$1,510,000 ","$750,000 ","$340,000 ",0-,"$50,000 ",0-,0-
1739,miami-dolphins,Jevon Holland,S,"$2,377,203 ","$1,452,401 ","$924,802 ",0-,0-,0-,0-,0-
1740,miami-dolphins,Jeff Wilson,RB,"$2,202,500 ","$1,080,000 ","$782,500 ","$240,000 ",0-,"$100,000 ",0-,0-
1741,miami-dolphins,Liam Eichenberg,G,"$2,185,767 ","$1,388,589 ","$797,178 ",0-,0-,0-,0-,0-
1742,miami-dolphins,Raheem Mostert,RB,"$2,170,882 ","$1,165,000 ","$650,000 ","$255,882 ",0-,"$100,000 ",0-,0-
1743,miami-dolphins,Isaiah Wynn,T,"$2,140,000 ","$1,080,000 ","$880,000 ","$180,000 ",0-,0-,0-,0-
1744,miami-dolphins,Duke Riley,OLB,"$1,915,000 ","$1,080,000 ","$585,000 ","$250,000 ",0-,0-,0-,0-
1745,miami-dolphins,Raekwon Davis,DT,"$1,799,477 ","$1,381,204 ","$418,273 ",0-,0-,0-,0-,0-
1746,miami-dolphins,Deshon Elliott,S,"$1,770,000 ","$1,080,000 ","$690,000 ",0-,0-,0-,0-,0-
1747,miami-dolphins,Eric Saubert,TE,"$1,685,000 ","$1,080,000 ","$350,000 ","$255,000 ",0-,0-,0-,0-
1748,miami-dolphins,Salvon Ahmed,RB,"$1,410,000 ","$1,010,000 ","$100,000 ","$300,000 ",0-,0-,0-,0-
1749,miami-dolphins,Cedric Ogbuehi,T,"$1,350,000 ","$1,165,000 ","$50,000 ","$135,000 ",0-,0-,0-,0-
1750,miami-dolphins,Cam Smith,CB,"$1,277,895 ","$750,000 ","$527,895 ",0-,0-,0-,0-,0-
1751,miami-dolphins,Nik Needham,CB,"$1,232,500 ","$1,672,000 ","$152,500 ",0-,0-,0-,0-,0-
1752,miami-dolphins,Channing Tindall,LB,"$1,146,570 ","$934,314 ","$212,256 ",0-,0-,0-,0-,0-
1753,miami-dolphins,Robbie Anderson,WR,"$1,092,500 ","$1,165,000 ","$152,500 ",0-,0-,0-,0-,0-
1754,miami-dolphins,Justin Bethel,CB,"$1,092,500 ","$1,165,000 ","$75,000 ","$77,500 ",0-,0-,0-,0-
1755,miami-dolphins,Jake Bailey,P,"$1,092,500 ","$1,080,000 ","$152,500 ",0-,0-,0-,0-,0-
1756,miami-dolphins,Geron Christian,T,"$1,092,500 ","$1,080,000 ","$152,500 ",0-,0-,0-,0-,0-
1757,miami-dolphins,Malik Reed,OLB,"$1,092,500 ","$1,080,000 ","$100,000 ","$52,500 ",0-,0-,0-,0-
1758,miami-dolphins,Tyler Kroft,TE,"$1,065,000 ","$1,165,000 ","$25,000 ","$100,000 ",0-,0-,0-,0-
1759,miami-dolphins,Blake Ferguson,LS,"$1,057,612 ","$1,010,000 ","$47,612 ",0-,0-,0-,0-,0-
1760,miami-dolphins,Erik Ezukanma,WR,"$1,051,248 ","$870,000 ","$181,248 ",0-,0-,0-,0-,0-
1761,miami-dolphins,Kendall Lamm,RT,"$1,049,265 ","$1,165,000 ","$100,000 ","$9,265 ",0-,0-,0-,0-
1762,miami-dolphins,Elijah Campbell,S,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1763,miami-dolphins,Lester Cotton,G,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1764,miami-dolphins,Freddie Swain,WR,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1765,miami-dolphins,Devon Achane,RB,"$988,627 ","$750,000 ","$238,627 ",0-,0-,0-,0-,0-
1766,miami-dolphins,Myles Gaskin,RB,"$975,882 ","$1,080,000 ",0-,"$35,882 ",0-,0-,0-,0-
1767,miami-dolphins,Robert Jones,G,"$950,000 ","$940,000 ","$10,000 ",0-,0-,0-,0-,0-
1768,miami-dolphins,River Cracraft,WR,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1769,miami-dolphins,Skylar Thompson,QB,"$890,554 ","$870,000 ","$20,554 ",0-,0-,0-,0-,0-
1770,miami-dolphins,Kader Kohou,CB,"$880,000 ","$870,000 ","$10,000 ",0-,0-,0-,0-,0-
1771,miami-dolphins,Trill Williams,CB,"$875,000 ","$870,000 ","$5,000 ",0-,0-,0-,0-,0-
1772,miami-dolphins,Tanner Conner,WR,"$871,666 ","$870,000 ","$1,666 ",0-,0-,0-,0-,0-
1773,miami-dolphins,Josiah Bronson,DT,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1774,miami-dolphins,John Lovett,FB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1775,miami-dolphins,Verone McKinley,S,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1776,miami-dolphins,Braylon Sanders,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1777,miami-dolphins,Kion Smith,T,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1778,miami-dolphins,Bryce Thompson,CB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1779,miami-dolphins,Elijah Higgins,WR,"$793,971 ","$750,000 ","$43,971 ",0-,0-,0-,0-,0-
1780,miami-dolphins,Ryan Hayes,T,"$771,773 ","$750,000 ","$21,773 ",0-,0-,0-,0-,0-
1781,miami-dolphins,Julian Hill,TE,"$754,166 ","$750,000 ","$4,166 ",0-,0-,0-,0-,0-
1782,miami-dolphins,Aubrey Miller,LB,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1783,miami-dolphins,Garrett Nelson,LB,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1784,miami-dolphins,Brandon Pili,DT,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1785,miami-dolphins,Keidron Smith,S,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1786,miami-dolphins,Alama Uluave,C,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1787,miami-dolphins,Mitchell Agude,LB,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1788,miami-dolphins,Randy Charlton,DE,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1789,miami-dolphins,Chris Coleman,WR,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1790,miami-dolphins,Daewood Davis,WR,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1791,miami-dolphins,Bennett Williams,S,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1792,miami-dolphins,James Blackman,QB,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
1793,miami-dolphins,Chris Brooks,RB,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
1794,miami-dolphins,Anthony Montalvo,DT,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
1795,miami-dolphins,James Tunstall,T,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
1796,miami-dolphins,Tino Ellis,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1797,miami-dolphins,Cameron Goode,OLB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1798,miami-dolphins,Michael Turk,P,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1799,miami-dolphins,Jaylen Twyman,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1800,miami-dolphins,Ethan Bonner,CB,"$451,666 ","$450,000 ","$1,666 ",0-,0-,0-,0-,0-
1801,miami-dolphins,Eli Apple,CB,0-,0-,0-,0-,0-,0-,0-,0-
1802,minnesota-vikings,Kirk Cousins,QB,"$20,250,000 ","$10,000,000 ","$6,250,000 ",0-,0-,0-,"$4,000,000 ",0-
1803,minnesota-vikings,Brian O'Neill,RT,"$19,659,688 ","$14,400,000 ","$4,000,000 ","$470,576 ",0-,"$100,000 ","$689,112 ",0-
1804,minnesota-vikings,Danielle Hunter,OLB,"$13,120,000 ","$4,900,000 ",0-,"$500,000 ",0-,"$100,000 ","$7,620,000 ",0-
1805,minnesota-vikings,Harrison Smith,FS,"$11,827,636 ","$7,500,000 ","$1,915,882 ","$411,754 ",0-,0-,"$2,000,000 ",0-
1806,minnesota-vikings,T.J. Hockenson,TE,"$9,392,000 ","$9,392,000 ",0-,0-,0-,0-,0-,0-
1807,minnesota-vikings,Harrison Phillips,DT,"$6,833,333 ","$4,450,000 ","$2,333,333 ",0-,0-,"$50,000 ",0-,0-
1808,minnesota-vikings,Marcus Davenport,DE,"$5,964,705 ","$1,500,000 ","$1,700,000 ","$1,764,706 ",0-,"$1,000,000 ",0-,0-
1809,minnesota-vikings,Jordan Hicks,ILB,"$5,000,000 ","$3,250,000 ","$1,500,000 ","$200,000 ",0-,"$50,000 ",0-,0-
1810,minnesota-vikings,Justin Jefferson,WR,"$4,175,437 ","$2,399,473 ","$1,775,964 ",0-,0-,0-,0-,0-
1811,minnesota-vikings,Christian Darrisaw,LT,"$3,639,856 ","$1,873,285 ","$1,766,571 ",0-,0-,0-,0-,0-
1812,minnesota-vikings,Ezra Cleveland,G,"$3,389,765 ","$2,993,000 ","$396,765 ",0-,0-,0-,0-,0-
1813,minnesota-vikings,D.J. Wonnum,DE,"$2,930,695 ","$2,743,000 ","$187,695 ",0-,0-,0-,0-,0-
1814,minnesota-vikings,Byron Murphy,CB,"$2,814,699 ","$1,100,000 ","$1,400,000 ","$264,699 ",0-,"$50,000 ",0-,0-
1815,minnesota-vikings,K.J. Osborn,WR,"$2,809,943 ","$2,743,000 ","$66,943 ",0-,0-,0-,0-,0-
1816,minnesota-vikings,C.J. Ham,FB,"$2,716,666 ","$1,100,000 ","$1,516,667 ",0-,0-,"$100,000 ",0-,0-
1817,minnesota-vikings,Garrett Bradbury,C,"$2,629,793 ","$1,080,000 ","$1,273,333 ","$176,460 ",0-,"$100,000 ",0-,0-
1818,minnesota-vikings,Lewis Cine,S,"$2,612,307 ","$1,227,461 ","$1,384,846 ",0-,0-,0-,0-,0-
1819,minnesota-vikings,Josh Oliver,TE,"$2,554,000 ","$1,080,000 ","$1,424,000 ",0-,0-,"$50,000 ",0-,0-
1820,minnesota-vikings,Jordan Addison,WR,"$2,496,680 ","$750,000 ","$1,746,680 ",0-,0-,0-,0-,0-
1821,minnesota-vikings,Jalen Reagor,WR,"$2,419,638 ","$2,419,638 ",0-,0-,0-,0-,0-,0-
1822,minnesota-vikings,Alexander Mattison,RB,"$2,400,000 ","$1,100,000 ","$1,250,000 ",0-,0-,"$50,000 ",0-,0-
1823,minnesota-vikings,Dean Lowry,DE,"$2,070,575 ","$1,200,000 ","$600,000 ","$220,575 ",0-,"$50,000 ",0-,0-
1824,minnesota-vikings,Greg Joseph,K,"$2,000,000 ","$1,500,000 ","$500,000 ",0-,0-,0-,0-,0-
1825,minnesota-vikings,Andrew Booth Jr.,CB,"$1,887,687 ","$1,082,537 ","$805,150 ",0-,0-,0-,0-,0-
1826,minnesota-vikings,Chris Reed,G,"$1,750,000 ","$1,400,000 ","$250,000 ",0-,0-,"$100,000 ",0-,0-
1827,minnesota-vikings,Nick Mullens,QB,"$1,725,000 ","$1,172,500 ","$375,000 ","$127,500 ",0-,"$50,000 ",0-,0-
1828,minnesota-vikings,Ed Ingram,G,"$1,363,178 ","$977,636 ","$385,542 ",0-,0-,0-,0-,0-
1829,minnesota-vikings,Patrick Jones,DE,"$1,328,209 ","$1,102,736 ","$225,473 ",0-,0-,0-,0-,0-
1830,minnesota-vikings,Andrew DePaola,LS,"$1,296,666 ","$1,165,000 ","$116,667 ",0-,0-,"$15,000 ",0-,0-
1831,minnesota-vikings,Brian Asamoah,LB,"$1,247,011 ","$954,402 ","$292,609 ",0-,0-,0-,0-,0-
1832,minnesota-vikings,Oli Udoh,T,"$1,232,500 ","$2,430,000 ","$152,500 ",0-,0-,0-,0-,0-
1833,minnesota-vikings,Johnny Mundt,TE,"$1,230,000 ","$1,080,000 ","$100,000 ",0-,0-,"$50,000 ",0-,0-
1834,minnesota-vikings,James Lynch,DT,"$1,182,749 ","$1,010,000 ","$172,749 ",0-,0-,0-,0-,0-
1835,minnesota-vikings,Troy Dye,OLB,"$1,179,645 ","$1,010,000 ","$169,645 ",0-,0-,0-,0-,0-
1836,minnesota-vikings,Austin Schlottmann,G,"$1,130,000 ","$1,080,000 ",0-,0-,0-,"$50,000 ",0-,0-
1837,minnesota-vikings,Kene Nwangwu,RB,"$1,128,200 ","$940,000 ","$188,200 ",0-,0-,0-,0-,0-
1838,minnesota-vikings,Camryn Bynum,CB,"$1,119,453 ","$940,000 ","$179,453 ",0-,0-,0-,0-,0-
1839,minnesota-vikings,Brandon Powell,WR,"$1,092,500 ","$1,080,000 ","$75,000 ",0-,0-,"$77,500 ",0-,0-
1840,minnesota-vikings,Troy Reeder,LB,"$1,092,500 ","$1,080,000 ","$25,000 ","$102,500 ",0-,"$25,000 ",0-,0-
1841,minnesota-vikings,Jonathan Bullard,DE,"$1,070,441 ","$1,165,000 ","$50,000 ","$52,941 ",0-,"$27,500 ",0-,0-
1842,minnesota-vikings,Akayleb Evans,CB,"$1,060,269 ","$870,000 ","$190,269 ",0-,0-,0-,0-,0-
1843,minnesota-vikings,Joejuan Williams,CB,"$1,035,000 ","$1,010,000 ","$25,000 ",0-,0-,0-,0-,0-
1844,minnesota-vikings,Ross Blacklock,DT,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1845,minnesota-vikings,Josh Metellus,S,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1846,minnesota-vikings,Mekhi Blackmon,CB,"$964,379 ","$750,000 ","$214,379 ",0-,0-,0-,0-,0-
1847,minnesota-vikings,Esezi Otomewo,DE,"$947,262 ","$870,000 ","$77,262 ",0-,0-,0-,0-,0-
1848,minnesota-vikings,Ty Chandler,RB,"$944,710 ","$870,000 ","$74,710 ",0-,0-,0-,0-,0-
1849,minnesota-vikings,Sheldon Day,DT,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
1850,minnesota-vikings,Bobby Evans,T,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1851,minnesota-vikings,Blake Brandel,T,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1852,minnesota-vikings,Tay Gowan,CB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1853,minnesota-vikings,Colin Thompson,TE,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1854,minnesota-vikings,Khyiris Tonga,DT,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
